,review_date,state,ski_resort,rating,review,user_name
14636,2017-12-22,Connecticut,Ski Sundown,2,"Great for families and teens, lodge looks out on trials  so you can watch your kids ski. ",Blaine Schweizer
14662,2017-12-26,Arizona,Sunrise Park,3, worst management I have seen ,Dave Ozz
14664,2017-12-26,New Mexico,Ski Apache,5,This was my first time ziplining and it was an  absolutely amazing experience. Jared and Jeremy were awesome tour guides who of course made sure we were safe but also made sure our experience was unforgettable. I definitely got my moneys worth. Highly recommend it and of course will be coming back!,Elizabeth
14667,2017-12-26,Colorado,Steamboat,2,"I have been skiing all over the world and Steamboat has it all. 3,000 skiable acres   and with the new owners that will grow! A great town where people actually live and have a community   which means great restaraunts, services we all need, a very friendly and knowledgeable Hospital & PT Facility. and the best & lightest snow in the Rockies   “Champagne Powder.” and per Wiki the mountain averages 400 inches per year. It is a Western Heritage and unpretentious Resort & Town. Plenty of wealth here, but people don’t need to show it. y have the longest standing rodeo and Town Carnival   I think 110 years running? and the largest 4 of July Fireworks show in Colorado. Simply the best all around option in my opinion!",lname
14673,2017-12-27,Colorado,Steamboat,2,"I just got home from my much anticipated ski vacation at Steamboat (12/19   12/22). I'm feeling a little depressed and wondering what happened to Steamboat? It's all commercialized now and does not feel like the once traditional hill that I remember. It seemed all about the $$$$. Unsafe conditions where skiers left their skis all over the trails (most green runs) were the most inexperienced skiers were riding. I watched skiers jam themselves into liftlines causing overcrowding and using choice language in front of children as ""reasonable"" people fought for what they considered their rightful position within the liftline. I witnessed the staff laughing watching these people argue and swear at each other. I spoke with one of the staff members to ask them to help control the lines and bring a little order, but my comments were ignored. It's all about how many people to get up the hill and not about the safety of your riders.

This will be the last time we visit Steamboat.


",JJ
14674,2017-12-27,Utah,Solitude Mountain,5,"Had heard about Solitude for years from aficionados of the mountain but it was the last of Utah's 9 major ski s to garner my attention.  new lift they installed in 2016 did not go unused on my days there.  alpine is a jewel and a pleasant surprise   ski immediately to skier's left of thr top lift to access incredible tree runs and steeps. Access to the back bowl (not the front bowl) was open and what a treat that was, carving untracked, fresh lines.  bumps at the far side skier's right on the mountain proved worthy challengers. Solitude isn't in the big leagues like Snowbird, but for the price it's a sweet mountain that's worth checking out. Remember to look for the hidden gems off the center ridge up top...",lname
14718,2018-01-02,Colorado,Aspen Snowmass,1," ride was so short, not only that it was so expensive. I had to pay 160 dollars for my family not worth the time and money. y were all disappointed, we thought “Hey it would be a great time to go out” but I guess we thought wrong. We wasted are whole day driving just to come here but it was a complete disappointment we expected way more. We had so much fun going to the state park with our sleds in the snow and we didn’t have to pay that much money. You don’t have to waste so much money to have fun.",cath.haynes
14723,2018-01-02,Indiana,Paoli Peaks,1,"We had a great time at Paoli Peaks. It is conveniently located 3 hours from Nashville and 1 hour from Louisville.  slopes are wide and vary in difficulty for all ability levels. y also have an awesome tubing park and ample free parking.
Also, the dining experience was outstanding! Without a reservation nor waiting we got a table by the fire place with a view to the slopes! So beautiful!
I would highly recommend to go there with your family! 
PS: their home made pizza is a must try! ",L.
14751,2018-01-04,Colorado,Aspen Snowmass,1,"Sadly Snowmass desperately needs snow.  runs that are open shouldn't be   it is tree, rock, grass slalom.  only good snow on the mountain is the last 500yds under the Village Express but unless you ride the free smartie gondola all day you will wreck your skis. Rent skis or goto the hot springs at Glenwood, or the Movies at Aspen or Basalt.",cath.haynes
14770,2018-01-06,Wisconsin,Mt. La Crosse,1,Went for school and haven’t stoped since.,H Muns
14779,2018-01-07,Utah,Snowbird,4,"Ahh, Big Emma. Big Emma is a “blue” slope that free falls to the base where if you survive, you can turn around and watch innocent people risking it all on an icy doom. As it happens, your more experienced ski friends say things like “ah you got this no problem” and then they head for upper big Emma as you Pizza your way behind them. So I Pizza my way to the edge of this thing feeling pretty good, it’s almost lunch time. As I approach the edge of the mountain, I realize this drop off is better suited for bungee jumping than skiing. I can’t remember but I think I might of actually seen someone bungee jump off this thing. But there you are, at the edge with your friends who betrayed you, about to ski down Big Emma. I ain’t no punk so I leaned forward over the edge and Pizza’d my way down at 100mph for 20 minutes until finally I made it to the bottom, alive. I went toe to toe with Big Emma and made it out alive so that you could read this review and be forewarned before you do your dance with the Big E. May God have mercy on your souls. ",C
14780,2018-01-07,Massachusetts,Wachusett Mountain,2,Went there last week,crowleylouis
14781,2018-01-07,Massachusetts,Wachusett Mountain,2,"Very disappointed and upset about the lack of safety and security at this expensive ski .  We had two new snowboards stolen from right outside our rentals front door.  Guest services gave nothing but the run around about our situation.  Security is practically non existant.  No one knows the policy about theft for this .  re are no lockers for locking up your ski equipment.  re are no signs saying to use the caddy’s at your own risk. 
I have never had a theft of equipment before.  We have skied at multiple s.  
Every rental here uses their outside ski caddy for storing their skis/boards over night,  as we did, and then this theft happens, and no one at the  has concern for our situation.  ",crowleylouis
14791,2018-01-09,Colorado,Arapahoe Basin,4,This is where you go if you that if you pizza when you're supposed to french fry you're going to have a bad time.,Austin Jackson
14792,2018-01-09,Colorado,Breckenridge,4,"Really poor conditions, coupled with crowded slopes and outrageously long lift lines made it a very un satisfying (yet still VERY expensive) family ski trip.  y should limit the number of skiers/boarders each day   especially during holiday weeks.  When there's little  to no snowfall, the added number of people on the slopes basically turns them to ice.  Spent more time in line for the lifts than we did on the icy slopes.  Stay away during holidays and/or if there's been no new snow.  Really good variety of blues, so when there's snow   I would bet this is a really fun place to ski.",cath.haynes
14809,2018-01-12,Colorado,Steamboat,5,"Make some more snow! at $165 per lift ticket to encounter rocks and dirt patches, you should pay us to ski. We are extremely disappointed!
Your decisions are hurting all of us condo owners.",Abe Gold
14813,2018-01-12,Oregon,Mt. Hood Meadows,4,"I love Meadows.  It's my home mountain.  I started instructing here this year and was worried about how I'd feel about it once I knew how things worked but I still love it!  Such great people to play with everyday!  

 only negative experiences I still have are with other skiers and riders who slide too fast!  Those downhill of you have the right away.  If you want to propel yourself off cliffs, have a spotter and call your drops. Let's all be safe, so we can ski another day.",Karen Edwards
14832,2018-01-14,Wisconsin,Christie Mountain,3,"Cliff jumps. Two tree skiing areas. Telemark, ski blade, and twin tip ski rentals in addition to skis and snowboards*. Some portions of runs are left ungroomed for powder and man made mogul skiing. Snow tubing. High speed rope access to terrain parks. A newly expanded expert area next to the T bar means you can ski hard in a less traveled corner of the hill. Cabin rental. Summer rock climbing. This area has a ton of variety in a small package.$2 beginner lessons.  staff is really great, you can request the chair be slowed down if you've never ridden a lift before. It's got real small town charm*Thursday and saturday nights have $10 rentals at the time I'm writing this",H Muns
14834,2018-01-15,Wyoming,Snow King,5,"Convenient hill, blocks from downtown Jackson.  Seems everyone skis elsewhere because it was a ghost town. No lines, but bare bones hill.  Conditions were showing the effects of a warm spring with many runs skied out and showing bare ground. ",lname
14843,2018-01-16,Pennsylvania,Elk Mountain Ski,4, best mountain in PA. ,tom travis
14848,2018-01-17,Connecticut,Mt. Southington,4,Always have snow was the first this season to open .Trail preparation top notch. hafe pipe ski and snowboarding lessons ,B P
14857,2018-01-19,California,Tahoe Donner,5,Love to go here with my family,Zohar Hirshfeld
14867,2018-01-20,California,Northstar California,5,Most of the back side was closed down only one trail open. ir was only two paros open both small. had it been less crowded it would have been an awesome day. weather was perfect. Overall it was a good day of we had more snow it would be better!!,Kyle M
14873,2018-01-22,Massachusetts,Otis Ridge,5,"Disclaimer: I am a beginner; I have gone skiing to two s. Gunstock in NH which is amazing, and Otis Ridge. It was at Otis where I learned to ski.   itself is very small and lacks variety; however it serves its purpose as a family mountain.  staff are very friendly and the instructors are amazing. If you want to take the kids to learn how to ski/board or just want to go for an hour or two, then visit Otis.  trails themselves are well balanced despite their numbers. For the speed demons in all of us try the big hill in the middle, Slalom ( I personally hit 50 mph, myself ). For the winding twists and turns try Ridge Run/John's Cliff or Dutchman. If you want to go with the kids, take them down Acorn or Robber Oak. Give this mountain a try. After going here twice, I loved it so much that I got season passes for my family. Its a great mountain and its worth the drive!!!! ",andrew Curtin
14875,2018-01-22,Massachusetts,Bousquet,5,"I have always gone to bousquet. I love it! Its a family owned mountain with a lot of poetintal, very cheap and good food. Worth going to!",andrew Curtin
14898,2018-01-24,Pennsylvania,Tussey Mountain,4,"To me Tussey represents what skiing is all about. This small quirky ""mountain"" located a stones throw from the great college town of State College, PA makes you appreciate the little things that make skiing great. I can honestly say I have never had a bad time here. Sure its small, icy, and only has one legitimate lift, but it is a great value! I mean $5 Fridays?? Come on! That's pretty awesome. It has a gnarly atmosphere too!  super friendly staff are always playing rad music every night of the week and if the screams of drunk college kids barreling down the snowtube park aren't enough to make you laugh, the constant crashes from the massive amount of people learning to ski for the first time sure will. Tussey is not the kind of place you spend a weekend at, it is a place you go for a few hours at night for next to no money to get a few turns in, knock back a few beers share many many laughs and make fond memories. Truly Pennsylvania skiing at its finest!",Askier
14901,2018-01-24,Pennsylvania,Bear Creek Mountain,4,"Bear Creeek is the best  of a bad situation. It's not a mountain but a large hill. Definitely a  major improvement over the Doe Mountain days, but I only go here when I got get my snow fix and heading into the Pocono or NY isn't a option.  Sunday night is the best time to go imo, with reasonable lift tickets $25, which given the size and crowds isn't a bad deal. Full price tickets are far to expensive considering you can snowboard or ski several mountains in the Pocono's which are a lot bigger in size, trails, drop, and lifts for the same price as Bear (ie. Bear $51 all day / Camelback $53 all day). ",ChoochCharlie
14902,2018-01-24,Utah,Brian Head,5,"We “discovered” BrianHead in 2012, when we flew in from Florida...what a discovery that was! WOW!
We’ve been coming to BrianHead ever since!
Great skiing...Great people! It’s a ski  with a very relaxed, friendly atmosphere!
re are so many Cool activities available in the area!  BrianHead...try it...you’ll love ❤️It!",leerampolla
14905,2018-01-25,Connecticut,Mt. Southington,5,"Thank you for the wonderful day was very nice, groomed trailes, excellent conditions  the prices for a tickets and rentals package and proximity to the highway i can go and return home in no time.",B P
14976,2018-02-03,Montana,Lost Trail Powder Mountain,5,its awesome!!, Sports Exchange Missoula
14998,2018-02-08,Colorado,Telluride,5,"I've never had a ski vacation quite like Telluride. Simply the best in Colorado, if not the U.S.",Michael Lee
15003,2018-02-08,New Hampshire,Waterville Valley,2,"Nor groomed well at all. Very disappointed. they claim they leave powder snow for the skiers to experience power snow, really, what happened to packed powder and grooming. I most likely will not come back, go to. y usual place, Bretten Woods, where I have never been disappointed. ",Robert Kalantari
15004,2018-02-08,New Hampshire,Waterville Valley,2,"I've been coming to WV for years. Back in the early 90's it was pretty meh, but it's come a LONG way since then, especially the past 5 or so years.  expansion of Green Peak was really necessary to bring WV up to par with the other larger(st) NH s. Just based on what I skied last year along (only about 1/2 of Green Peak), it gives the skier options as the rest of the mountain got somewhat boring. I'm a fan of the older, narrower trials and really can't stand the wide open trails many large s have.  thinning of trees in glade areas and the new glades at Green Peak, along with trails like Periphery make WV worth the short trip from the Boston area. Especially when it's much more affordable than a place like Loon, and way less crowded. I think if they ever expand to the village with a gondola it would really improve the apres and make it a truly destination . Regardless, I believe it's the most improved ski area in NH.",Robert Kalantari
15006,2018-02-08,New Hampshire,Waterville Valley,2,"Ive lived and Snowboarded all across the East Coast and Whiteface is by far my favorite Mountain. 3.5k ft vertical, by far the most in the East. Its a true vertical, unlike other mountains that cheat in this stat with separate base areas, Whiteface only has one base, and it flows beautifully. 

 trails are so unique, none are the same, each have their own character, unlike other s that have a grid like layout. Lookout mountain is the gem. Hoyts High, Wilmington Trail, Lookout Below, some of the best trails in the East.  summit is spectacular, the views are out of this world. Never been on the slides, but I hear they are amazing, just another plus to add. 

 Cloudsplitter, 10 mnt div, and high country glades are amazing as well.  only negative is it is windy which can blow away some powder, but thats the magic of hoyts high, the powder usually ends up there. and overall I wouldnt say its more icy than any other east cost mnt, theres always a good amount of packed powder.  snowmakers also do a great job. and shout out to excelsior  another A+ trail. ",Robert Kalantari
15048,2018-02-16,Utah,Solitude Mountain,5,"Thought this would be a nice place to ski despite the lack of fresh powder.  re was a large area marked on the map for blue intermediate. When we got to the top ski patrol said too thin for grooming , moguls only. y said there was a sign at the lift, which was small and not obvious.  
y should Let you know BEFORE you spend $88 that a large portion of ski area is not available for the advertised level of skiing. ",Tommy T
15059,2018-02-19,New Hampshire,Gunstock,4,Grooming is lacking,ann phelan
15060,2018-02-19,New Hampshire,Gunstock,4,"I had a great first experience at Hunter. Dropped my 4yo daughter for the morning kids program (her first time) and I went and skied. It was a Saturday and the weather was great, so it was pretty busy but lines moved along nicely from the main base area. Skiing Hunter East and North as the day wore on and the crowds grew was the way to go. Much shorter lines. I picked my daughter up at noon and she had a blast. y did a great job with her and after lunch she wanted to ski the entire rest of the day. 

Overall a great experience. I do wish they had better green options outside of the learning area. I can see it being tough to transition someone from the bunny slopes to the big mountain as there's it's a sharp increase in difficulty. and the hills can get very crowded, though again skiing the back side helps with this. 

Overall a positive experience and I would definitely go again. ",ann phelan
15083,2018-02-22,Wyoming,Grand Targhee,4,"Great place for my 3 kids (7 years, 10 years, and 12 years) to learn and strut their stuff and for me (lived and worked at ski s for 6 years and got pretty good)  This place has it all.  Make sure you show up in shape because there are no lift lines to recover.  ",Austin Jackson
15084,2018-02-22,Wyoming,Grand Targhee,4,Skied on New Years Day and January 2. I can’t imagine it being more crowded during non holiday time so I’m perplexed at the people complaining about the crowds. Maybe five minute wait at base other than first thing on tram. Great apres both downtown and Teton Village. Not a place to bring beginners or young kids. ,Austin Jackson
15110,2018-02-26,Washington,Summit at Snoqualmie,4,"Still excellent option for busy families since so fast and  easy to get there from Seattle area. So you can still ski without that commitment to a 2 hour drive elsewhere, and get the weekend chores done, too.",Bob Ross
15115,2018-02-26,New Hampshire,Cranmore Mountain,3,Cranmore is a great mountain,jplippens
15126,2018-03-01,California,Sugar Bowl,5,"Best hidden gem in the Sierras.  Please go to squaw valley and wade through the parking nightmare and then have to take 3 lifts to ski where you want to ski.  at Sugar Bowl, parking is close, lifts are close and the mountain is amazing.  From Truckee you can be from your door to the top of the mountain in 30 minutes.  Plus Sugar Bowl's mid week pass was $200 less than Squaw Valley's midweek pass.  When the snow was marginal, their base is high enough  and snow making extensive enough that you can ski from top to bottom instead of being stuck on shirley lake and siberia.  ",mateonelson
15139,2018-03-03,Vermont,Jay Peak,5,"Recently went to check it out because I had heard some good things, and was beyond disappointed. I could see how this might be a nice place to ski after a lot of fresh snow, however they seem not to even attempt to make snow.  fact they were charging full price to ski while the mountain was in the condition it was in is embarrassing. About a quarter of the terrain was open, and it may as well have been a luge course.",Nate Moen
15140,2018-03-03,Pennsylvania,Big Boulder,4,love this place!!!!,Nate Moen
15142,2018-03-03,New York,Hunter Mountain,4,"This review is a terrain review only. Use it if you wanna know where the good trails are.

Hunter Mountain is really good if you can hit it on a weekend or after a storm. re are only 58 marked trails on the mountain, but there are tons of hidden paths and trails that can range from easy winding paths through the woods, steep chutes, or big cliff drops similar to western terrain. Only downside is that these ""secret trails"" can only be skied midwinter when there is lots of snow. Or after a good storm.

 marked terrain is good aswell. Hunter has plenty of advanced (black diamond) runs off the main face and even two off the top of Hunter One.  black diamonds are really fun and not too difficult, so strong intermediates can ski them.

re are also plenty of double black diamonds on the main face,  4 in total (one glade). y range from your average catskill double black (Racer's Edge) to a downright terrifying 15 foot drop in to a 44 degree steep mogul field (Lower K27, and I'm not overexaggerating that number, it's been calculated on google earth, and the snowmaking makes it steeper.)

 west side of the mountain is home to the longest expert runs. None of them are as steep as Lower K27, they are only 28   39 degrees, but they are long and really fun. re are 5 of them (3 trails, 1 glade, and 1 unofficial glade that is pretty much an official glade at this point.)

Hunter One is home to the beginner runs and also has two black diamonds and some solid intermediate terrain.

Intermediate terrain is Hunter's shortcoming, but they are adding 5 new blue squares next year that have a vertical drop of 1100 feet, as much as the Hunter West blue squares.",Nate Moen
15203,2018-03-08,Pennsylvania,Bear Creek Mountain,4,"Bear Creek is a great local hill. Not huge, but you can't beat the snowmaking coverage.  lodge is the best in PA.  hotel is like a .
Been skiing here since the Doe Mt days in the 80s. Always great to come home.
and this is the only local Nastar location. ",ChoochCharlie
15207,2018-03-08,California,Northstar California,5,Most of the back side was closed down only one trail open. ir was only two paros open both small. had it been less crowded it would have been an awesome day. weather was perfect. Overall it was a good day of we had more snow it would be better!!,Kyle M
15210,2018-03-08,Montana,Lost Trail Powder Mountain,5,its awesome!!, Sports Exchange Missoula
15226,2018-03-23,Colorado,Loveland,5,It's Loveland Ski so love our land and take care of it. ,Abe Gold
15236,2018-03-23,Utah,Brian Head,5,"Love this place, went there for the first time about a month ago, coming back this weekend. m
My wife wants to make this her stress getaway.",David Milford
15237,2018-03-23,New Mexico,Ski Apache,4,"While they did a pretty good job of keeping snow on the trails despite the warmer temps, they charge to much for the lift tickets. I suspect they are trying to pay for the gondola which is funny for such a small mountain. Rather than a gondola they should've invested in expanding the mountain and trails and more snow making equip. Most people don't like man made snow however being the southern most ski  in the US it's expected. Mt.. Expansion with more expert and novice trails would provide a better experience and allow the mountain to compete with some of the Colorado ski s. Right now it seems this  is settling and not advancing.  gondola while nice is really not for a mountain this small. Money could've been spent in a number of different areas. ",David Milford
15243,2018-03-23,Wisconsin,Granite Peak,5,"Still a great Midwest Resort, in my opinion.  3 high speed lifts cover most of the mountain.  A lot of different runs to choose from.  Lift lines are the shortest around, even on a busy weekend.  Jumps, boxes, and rails everywhere. A bit pricey, but discounts are available online in advance of your trip.  Food can be expensive and the steep runs can get icy, as it is at all Midwest Resorts.  People who like to ski or board, come and enjoy.  Those who like to complain, stay away.    ",flatlander13
15249,2018-03-23,Minnesota,Buck Hill,2,"Buck is the home town favorite of MPLS.  It has a great race history and is a nice place to ski with little ones.  New owners have made nice improvements to the bar area and the food is good and well priced.

I think their terrain parks are the best in the metro.",J R
15259,2018-03-23,Wisconsin,Cascade Mountain,4,"We drove almost four hours and had our whole day planned around a snow boarding lesson for my son, he was so excited to give it a try as we've never done something like skiing/snow boarding. Upon going to sign up, we were told there were no snow boarding lessons today (Thursday afternoon), according to the website lessons are given at several times all day. Sure wish we would've known before wasting a trip.",kellybrown26
15260,2018-03-23,Wisconsin,Cascade Mountain,2,MidWest skiing at its best,kellybrown26
15294,2018-03-23,Pennsylvania,Camelback Mountain,4,"Wow, we had such an amazing day yesterday!!!!! Our day started out rough because the skis I rented from another store ended up being the wrong size boot. I happen to stop a gentleman by the name of Wayne to ask him if he could direct me to where they rent boots because I had an issue with my current rental. He walked me to the boot shop, asked a guy named Adrian if he could assist me. Not only did he stay to make sure I was given the correct size boots, but they took care of the rental for me. I was extremely stressed and immediately the staff including a wonderful woman by the name of Gail, helped fix my issue so my husband and I can have a fun day. After I finally got the correct boots, we went to ski. I am a beginner skier and I had the best day ever!!!!  slopes were awesome, the lines were quick and short and the maps and guides were great. y had visible signs everywhere so you always knew where to go.  lodge to hang out is huge and spacious. EVERYONE there is so so nice!!!!!!! I LOVED IT and will be back for sure!!!! Thank you to the staff for making my day turn into the best ski day I ever had.",Wendy
15299,2018-03-24,Vermont,Bolton Valley,3,"We went mid week March2018, when there was snow everywhere in NE New England. Friendly, family friendly, great staff, safe, low key, relaxed, incredible views from the summits, friendly accommodating personnel in lower and upper restaurants, unbelievable value. ",brianpenatzer
15316,2018-03-29,Montana,Big Sky,4,"With poor snow in Colorado and Utah, vacationers have been coming to Montana. This leads to long lift lines, which will only get worse when four planned hotels are built. re are already enough beds. As for night life, forget it.  better eating and drinking places require a long drive down the mountain. Also forget about dancing.  snow is overrated as well, as the mountain needs at least 6 feet of base to cover the rocks that tear up ski bases. and if you want to fly there, get a mortgage, as the airlines charge twice as much to fly to Bozeman as they do to Denver. Go to Breckenridge!",kenneth morris
15325,2018-04-04,Colorado,Telluride,5,"Just an amazing place to ski and an even more amazing place to learn.  You can start out on the easiest (and longest) runs and get hours of practice on runs that last forever.   Once you are ready you can move up to more challenging runs and some of the greens also present opportunities to learn how to navigate steeper runs.   staff is super helpful, and they have patience with new skiers.  If you go here and are new to skiing take a lesson.  If you are new to skiing and from the Midwest, take your time.   se runs will develop you as a skier very quickly, and if you are new to skiing Lift 12 will amaze you.

Snow conditions at the end of the season may be a bit slushy at the end of season, but even on a 52 degree day the snow is perfect at the top of Lift 12 and Prospect Bowl.    Best thing about season end is that traffic is even lighter than usual, you'll find yourself staring at hundred acre runs with no one in sight.",David Milford
15338,2018-04-09,Utah,Park City Mountain,5,one of the top ski vacation destinations ,Prawn
15345,2018-04-12,Minnesota,Lutsen Mountains,5,"Just got back from 3 days of skiing on Saturday, Sunday and Monday.  All three days on December 16,17, and 18 were great.  All three days the hill was groomed in the morning and I'd say 75% of the terrain was open even though only three lifts were open that early in the season.   temps were in the 20s and the conditions were perfect. ",pilager
15346,2018-04-12,Minnesota,Spirit Mountain,5,"I love spirit, it's a great place to ski with a beautiful veiw of lake superior. y have hills for all the skill levels and abilities, great rentals and 2 chalets. Spirit mountain is the best!",pilager
15349,2018-04-13,Colorado,Ski Cooper,3,"Its great to go to Ski Cooper because it is never crowded.  re are no lines and the runs don't have hoards of people.  Frangers don't ski here.  For advanced snowboarders and skiers it's kinda boring.   runs are greens and blues, the black diamonds are more like blue runs.  It was a low snowfall season this year, so they never set up any kind of park other than a few boxes.  y don't allow dogs in the base area.  Ski Cooper is good for families and is very affordable.   snow is great, we always find powder here.  You can roll up late and still have plenty of fresh runs.  Freshies for days.",David Milford
15380,2018-06-01,Montana,Whitefish Mountain,4,"My family and I have skiied here the past two years during the week of Christmas.  Have been to Vail, Breck, A Basin, Keystone, Copper, and Beaver Creek.  Would take Whitefish in a heartbeat.  No waiting lines, no crowds, new snow almost every day, what more could you ask for?  If you are looking for glitz and glamor, don't come here.  If you want a great vacation, relaxed atmostphere, and flat out fun, this is it.  Will be back again next year!",local skier
15408,2018-10-10,Montana,Whitefish Mountain,5,"Love this quiet place to ski with short to non existent lift lines.  Some of the best magic in my life has happened here on the slopes.  Great instructors make skiing easy and fun as I live in Florida and only ski occasionally.  I have skied at Mt. Charleston out of Vegas, in Utah, Vermont, Tahoe and love this place the BEST! ",Elizabeth
15415,2018-10-24,Maine,Sugarloaf,4,What else but the best all around. What else can I say,Eli Cowperthwaite
15416,2018-10-24,Maine,Shawnee Mountain,4,"Beautiful views of Mt. Washington, family friendly programs, movie nights, awesome grooming and friendly staff.  We have skied Shawnee as a family for a while, and it's great.   learn to ski programs are very structured and welcoming.   terrain varies from easy to challenging.   learn to ski area is great for beginners and intermediates.  For expert skiers, there are some step trails, but overall, there's not a high speed quad or a lot of elevation.  shops and restaurants in downtown are excellent.  Overall, a great family mountain in a great town.  ",Eli Cowperthwaite
15418,2018-10-24,Maine,Sunday River,5,"Staff are extremely friendly and no queues at lifts 

Food is very expensive and not much to do after skiing",Eli Cowperthwaite
15419,2018-10-24,Vermont,Pico Mountain,3,"Early December 2017 I called to enquire about family deals/packages . I explained to the customer service representative that  I came to Pico in 2014 to  learn to ski with my children . at the end of the 3 days program in 2014 each of us received a card giving us  a season discount if we came back. We never used it.  representative checked with her supervisor and told me that if we bring it  back the  will reactivate the card. During the Christmas break of 2017 we arrived at Pico and went to the guest services to have the cards activated. at the guest services the staff told us that the cards had expired and could not be activated. I explained to them that I had been assured over the phone by the customer service representative, I mentioned the name me of the person I spoke with. To cut a long story the discussion went on for about 45min before they agreed, We had traveled 3 hours and having to haggle for 1 hour for not pleasant. 
 inconsistency between what we were told came up again the next day at the rental.  first day we were told the return our equipment at the end of the day which we did. When we went to pick up the equipment on day 2 we were told we should not have returned the equipment because the staff would have to readjust the bindings for the skis. Pico needs to make sure the various departments communicate better. Pico should come up with a consistent policy regarding the multi day equipment rental . It would make it easier for  the guests and the staff.",Eli Cowperthwaite
15471,2018-11-26,Montana,Montana Snowbowl,4,Love the Bowl...,Owen
15490,2018-12-01,New York,Gore Mountain,5,"Gore is my favorite mountain.  staff is very nice for the most part. y just renovated their on mountain lodges. se are great spots to take a break without having to go all the way to the bottom.  skiing is amazing, and on bluebird days the views are second to none. ",T LAFRANCE
15492,2018-12-02,California,Bear Valley,5,A wonderful mountain to ski all around. Very accessible and not too crowded.,Chris S
15514,2018-12-06,Pennsylvania,Whitetail,4,My favorite  to ski within 3 hours of DC. ,Shawn
15516,2018-12-07,California,Sierra at Tahoe,5,Everything is simply well maintained and smoothly run.,j2ronne
15539,2018-12-12,New York,Dry Hill,5,This was where my passion for skiing began.   This is a perfect ski area for anyone learning the sport.  ,sharimcatee
15549,2018-12-16,Massachusetts,Wachusett Mountain,5,Surprisingly great conditions considering the weather lately.  staff did a wonderful job keeping the trails in skiable shape. All packed snow. I didn't see any ice at all and the live entertainment and atmosphere at the restaurant was a lot of fun! ,chernad
15587,2018-12-25,Nevada,Diamond Peak,5,"Love coming here with my wife and kids, love comimg here with my friends, love coming by myself!",JR
15596,2018-12-26,Utah,Solitude Mountain,4,"Last season, my wife and I got combo Brighton and Solitude passes.  We had great 100+ days on snow winter and this year we sort of repeated.

Having heavily ridden both areas, this year we bought Solitude passes!

(Since I retired from a Boston law firm over 20 years ago, we have wintered at and boarded with season tickets at about 24 different ski regions in the US Northwest.  Solitude is the first one at which we repeated!!)

In addition to living living less than a half hour from a great ski , we live in a beautiful city with all the features.  

Now Utah is where we intend to stay till we die.  ",lname
15623,2018-12-29,Massachusetts,Ski Butternut,2,"Great mountain, came here as a kid, and still here as an adult. Snow making, grooming and overall conditions are usually great. Value is terrific. ",p_nut
15633,2018-12-30,Colorado,Monarch Mountain,2,"This place is amazing!  We didn't realize it gets 350 inches of snow each year.  This year at the start of December they are getting 150% of their normal snow, and we found huge stashes all over the mountain.  I got stuck in 6ft of powder on December 3!  Every run no matter how tracked out, had stashes of 3 10"" all over the place.  Groomers are wide and fun.  Best tree skiing Ive ever experienced.  Don't be fooled into thinking Monarch is a lesser experience compared with the big name s.  It is the King.",Kris
15660,2019-01-01,Vermont,Stowe Mountain,1,"Early season (Thanksgiving Day weekend).  Conditions were good, but five runs in four hours is not acceptable at $113 per person. Only one lift open: Fourrunner Quad (not counting the bunny slopes).  Only two runs in the first two hours, after which the lift lines became less than 30 minutes. and over thirty minutes to buy lift passes is not good enough.  and the climb from the lodge to the lift shows poor  design.

Unlikely to ever return and won't recommend.",Peter Anania
15661,2019-01-01,Vermont,Smugglers' Notch,4,"Smuggs truly is a special place It has a family vibe that other s can’t replicate.  It Has a small village and isn’t flashy and that’s what makes it special.  Smugglers' Notch puts the Skiing. and riding 1 not the Apres, shopping or dinning.  Come to Smuggs if you’re the person who finds beauty in a slow chairlift come to Smuggs if you plan on spending all day skiing endless powder stashes and finding unmarked trails that have untouched snow. I believe Smugglers' Notch is the best  for skiing and riding on the east Coast hands down.  ",Peter Anania
15662,2019-01-01,Vermont,Smugglers' Notch,4,one of my favorite places to go,Peter Anania
15663,2019-01-01,New Hampshire,Loon Mountain,5,All 5 stars besides beginner terrain because I don’t ski that stuff so don’t really know ,Peter Anania
15667,2019-01-02,West Virginia,Timberline Mountain,1,I went only the bunny and thunder struck were open disappointed 1 trip wish salamander was open.,Jim H
15668,2019-01-02,West Virginia,Timberline Mountain,1,"West is one of those rare gems that need to be preserved. It’s the local mountain that gives great value and offers respite from the crowds on otherwise crazy holiday weekends. That being said, I was just there on Presidents’ Day weekend and there was never a wait for a chairlift even though the locals said it was “busy”. Great apres ski with an outdoor fire and watching ski racing in the afternoon. My only demerit and it’s a big one is that there was no entry beginner terrain. Usually there is a meandering green that’s great for beginner skiers, but most of the greens here had some steep blue sections that derailed our entry green group, 8 kindergarteners.  bunny hill is terribly overcrowded though they have a carpet on one side and a tow rope on the other. Overall, I put this place up there with Magic as one of those places that offer great value away from crowds",Jim H
15706,2019-01-05,Arizona,Sunrise Park,1,"Very Long Drive for kids.  Your Web Page Kinda Sucks. 
Why you don't have a Webcam on the mountain like Snow Bowl???",John Martin
